# Captured 2020-06-21 03:47:24.254526 by unknown user
# Built at revision 8ca98ec (dirty)
time(sec)  pc_setpoint  pressure
46.390  15.000  14.932
46.400  15.000  15.084
46.410  15.000  14.919
46.420  15.000  14.665
46.430  15.000  14.926
46.440  15.000  15.078
46.450  15.000  14.944
46.460  15.000  14.758
46.470  15.000  14.994
46.480  15.000  15.044
46.490  15.000  15.129
46.500  15.000  14.816
46.510  15.000  14.966
46.520  15.000  14.748
46.530  15.000  15.218
46.540  15.000  14.935
46.550  15.000  14.794
46.560  15.000  14.987
46.570  15.000  14.940
46.580  15.000  15.164
46.590  15.000  15.323
46.600  15.000  15.137
46.610  15.000  14.866
46.620  15.000  15.011
46.630  15.000  15.200
46.640  15.000  15.322
46.650  15.000  14.857
46.660  15.000  14.721
46.670  15.000  14.859
46.680  15.000  14.999
46.690  15.000  15.359
46.700  15.000  14.836
46.710  15.000  14.795
46.720  15.000  14.829
46.730  15.000  15.067
46.740  15.000  15.107
46.750  15.000  14.653
46.760  15.000  15.185
46.770  15.000  15.180
46.780  15.000  15.231
46.790  15.000  14.831
46.800  15.000  15.149
46.810  15.000  14.744
46.820  15.000  15.129
46.830  15.000  14.985
46.840  15.000  15.051
46.850  15.000  15.134
46.860  15.000  15.225
46.870  15.000  14.890
46.880  15.000  15.078
46.890  15.000  14.953
46.900  15.000  15.224
46.910  15.000  15.066
46.920  15.000  14.809
46.930  15.000  14.910
46.940  15.000  14.941
46.950  15.000  15.068
46.960  15.000  15.100
46.970  15.000  14.987
46.980  15.000  14.990
46.990  15.000  15.051
47.000  15.000  14.882
47.010  15.000  14.832
47.020  15.000  14.935
47.030  15.000  15.010
47.040  15.000  15.000
47.050  15.000  14.799
47.060  15.000  14.838
47.070  15.000  15.123
47.080  15.000  14.881
47.090  15.000  15.296
47.100  15.000  14.960
47.110  15.000  14.786
47.120  15.000  14.967
47.130  15.000  15.165
47.140  15.000  14.921
47.150  15.000  15.101
47.160  15.000  15.060
47.170  15.000  14.919
47.180  15.000  14.947
47.190  15.000  15.165
47.200  15.000  15.086
47.210  15.000  14.711
47.220  15.000  15.054
47.230  15.000  15.105
47.240  15.000  15.267
47.250  15.000  15.168
47.260  15.000  14.644
47.270  15.000  14.977
47.280  15.000  15.401
47.290  15.000  15.089
47.300  15.000  14.609
47.310  15.000  14.821
47.320  15.000  14.964
47.330  15.000  15.133
47.340  15.000  14.907
47.350  15.000  14.953
47.360  15.000  14.811
47.370  15.000  14.903
47.380  15.000  15.104
47.390  15.000  15.067
47.400  15.000  14.845
47.410  15.000  15.074
47.420  15.000  14.833
47.430  15.000  15.176
47.440  15.000  14.917
47.450  15.000  14.795
47.460  15.000  14.952
47.470  15.000  15.148
47.480  15.000  15.087
47.490  15.000  15.133
47.500  15.000  15.128
47.510  15.000  14.836
47.520  15.000  14.998
47.530  15.000  15.063
47.540  15.000  15.102
47.550  15.000  15.113
47.560  15.000  15.002
47.570  15.000  14.983
47.580  15.000  15.093
47.590  15.000  15.163
47.600  15.000  15.244
47.610  15.000  14.821
47.620  15.000  14.951
47.630  15.000  15.101
47.640  15.000  15.069
47.650  15.000  14.920
47.660  15.000  14.919
47.670  15.000  15.141
47.680  15.000  15.056
47.690  15.000  14.780
47.700  15.000  15.032
47.710  15.000  15.165
47.720  15.000  14.768
47.730  15.000  14.704
47.740  15.000  14.891
47.750  15.000  15.085
47.760  15.000  14.976
47.770  15.000  14.926
47.780  15.000  15.015
47.790  15.000  14.975
47.800  15.000  14.885
47.810  15.000  15.094
47.820  15.000  15.289
47.830  15.000  14.961
47.840  15.000  14.952
47.850  15.000  14.921
47.860  15.000  15.013
47.870  15.000  15.014
47.880  15.000  15.150
47.890  15.000  14.867
47.900  15.000  14.861
47.910  15.000  14.830
47.920  15.000  15.252
47.930  15.000  15.396
47.940  15.000  14.692
47.950  15.000  15.005
47.960  15.000  14.983
47.970  15.000  15.459
47.980  15.000  14.988
47.990  15.000  14.765
48.000  15.000  14.654
48.010  15.000  15.457
48.020  15.000  15.049
48.030  15.000  14.914
48.040  15.000  14.641
48.050  15.000  14.871
48.060  15.000  15.082
48.070  15.000  15.123
48.080  15.000  15.124
48.090  15.000  14.763
48.100  15.000  14.931
48.110  15.000  14.961
48.120  15.000  14.839
48.130  15.000  15.112
48.140  15.000  15.178
48.150  15.000  15.080
48.160  15.000  14.723
48.170  15.000  15.233
48.180  15.000  15.001
48.190  15.000  15.166
48.200  15.000  15.081
48.210  15.000  14.932
48.220  15.000  14.911
48.230  15.000  14.845
48.240  15.000  14.867
48.250  15.000  15.443
48.260  15.000  15.200
48.270  15.000  14.648
48.280  15.000  14.806
48.290  15.000  15.128
48.300  15.000  15.170
48.310  15.000  14.994
48.320  15.000  14.841
48.330  15.000  15.071
48.340  15.000  15.134
48.350  15.000  15.086
48.360  15.000  15.111
48.370  15.000  15.083
48.380  15.000  14.978
48.390  15.000  14.950
48.400  15.000  14.977
48.410  15.000  15.131
48.420  15.000  15.093
48.430  15.000  14.766
48.440  15.000  14.807
48.450  15.000  15.150
48.460  15.000  14.922
48.470  15.000  14.902
48.480  15.000  14.986
48.490  15.000  14.903
48.500  15.000  14.762
48.510  15.000  15.161
48.520  15.000  15.153
48.530  15.000  14.860
48.540  15.000  14.966
48.550  15.000  15.064
48.560  15.000  14.989
48.570  15.000  14.811
48.580  15.000  15.044
48.590  15.000  14.962
48.600  15.000  15.103
48.610  15.000  14.892
48.620  15.000  15.117
48.630  15.000  14.968
48.640  15.000  14.864
48.650  15.000  14.906
48.660  15.000  15.150
48.670  15.000  14.937
48.680  15.000  15.000
48.690  15.000  14.927
48.700  15.000  15.065
48.710  15.000  14.775
48.720  15.000  14.999
48.730  15.000  15.388
48.740  15.000  15.140
48.750  15.000  14.922
48.760  15.000  14.755
48.770  15.000  14.980
48.780  15.000  15.187
48.790  15.000  14.791
48.800  15.000  14.946
48.810  15.000  15.013
48.820  15.000  14.865
48.830  15.000  15.357
48.840  15.000  15.196
48.850  15.000  14.922
48.860  15.000  14.881
48.870  15.000  15.021
48.880  15.000  15.271
48.890  15.000  15.247
48.900  15.000  14.718
48.910  15.000  14.962
48.920  15.000  15.075
48.930  15.000  15.339
48.940  15.000  15.179
48.950  15.000  14.872
48.960  15.000  14.767
48.970  15.000  15.066
48.980  15.000  15.311
48.990  15.000  14.962
49.000  15.000  14.778
49.010  15.000  14.816
49.020  15.000  15.026
49.030  15.000  15.106
49.040  15.000  15.202
49.050  15.000  14.783
49.060  15.000  14.630
49.070  15.000  14.970
49.080  15.000  15.102
49.090  15.000  15.001
49.100  15.000  14.826
49.110  15.000  15.035
49.120  15.000  14.777
49.130  15.000  14.986
49.140  15.000  14.950
49.150  15.000  15.143
49.160  15.000  15.015
49.170  15.000  14.780
49.180  15.000  15.151
49.190  15.000  15.098
49.200  15.000  15.042
49.210  15.000  14.833
49.220  15.000  14.778
49.230  17.000  15.137
49.240  19.000  15.515
49.250  21.000  15.531
49.260  23.000  17.234
49.270  25.000  19.662
49.280  27.000  20.686
49.290  29.000  22.648
49.300  31.000  24.959
49.310  33.000  26.219
49.320  35.000  27.327
49.330  35.000  28.369
49.340  35.000  28.159
49.350  35.000  28.217
49.360  35.000  28.992
49.370  35.000  28.687
49.380  35.000  28.845
49.390  35.000  29.414
49.400  35.000  29.163
49.410  35.000  29.732
49.420  35.000  30.337
49.430  35.000  29.460
49.440  35.000  30.173
49.450  35.000  31.261
49.460  35.000  31.287
49.470  35.000  30.895
49.480  35.000  31.116
49.490  35.000  30.723
49.500  35.000  31.130
49.510  35.000  31.298
49.520  35.000  32.542
49.530  35.000  32.143
49.540  35.000  31.889
49.550  35.000  32.320
49.560  35.000  32.560
49.570  35.000  32.657
49.580  35.000  33.197
49.590  35.000  33.343
49.600  35.000  33.106
49.610  35.000  32.875
49.620  35.000  33.411
49.630  35.000  34.473
49.640  35.000  33.804
49.650  35.000  34.054
49.660  35.000  34.514
49.670  35.000  34.823
49.680  35.000  35.084
49.690  35.000  34.686
49.700  35.000  34.448
49.710  35.000  35.171
49.720  35.000  34.779
49.730  35.000  35.446
49.740  35.000  35.389
49.750  35.000  35.719
49.760  35.000  35.550
49.770  35.000  36.002
49.780  35.000  35.501
49.790  35.000  35.863
49.800  35.000  35.931
49.810  35.000  35.625
49.820  35.000  34.700
49.830  35.000  35.705
49.840  35.000  35.277
49.850  35.000  36.081
49.860  35.000  35.617
49.870  35.000  35.799
49.880  35.000  35.893
49.890  35.000  35.963
49.900  35.000  36.305
49.910  35.000  36.493
49.920  35.000  36.225
49.930  35.000  35.378
49.940  35.000  35.121
49.950  35.000  34.731
49.960  35.000  35.256
49.970  35.000  35.074
49.980  35.000  35.346
49.990  35.000  35.259
50.000  35.000  35.188
50.010  35.000  34.942
50.020  35.000  35.016
50.030  35.000  35.300
50.040  35.000  35.049
50.050  35.000  35.489
50.060  35.000  34.571
50.070  35.000  35.424
50.080  35.000  34.700
50.090  35.000  35.590
50.100  35.000  35.099
50.110  35.000  35.702
50.120  35.000  34.415
50.130  35.000  35.150
50.140  35.000  35.413
50.150  35.000  35.420
50.160  35.000  34.968
50.170  35.000  34.940
50.180  35.000  34.771
50.190  35.000  35.021
50.200  35.000  34.981
50.210  35.000  35.253
50.220  35.000  34.843
50.230  35.000  34.858
50.240  35.000  35.287
50.250  35.000  35.177
50.260  35.000  34.396
50.270  35.000  34.844
50.280  35.000  35.094
50.290  35.000  35.094
50.300  35.000  35.176
50.310  35.000  35.352
50.320  35.000  34.892
50.330  35.000  35.012
50.340  35.000  34.825
50.350  35.000  34.838
50.360  35.000  34.955
50.370  35.000  34.840
50.380  35.000  35.375
50.390  35.000  34.270
50.400  35.000  34.925
50.410  35.000  35.149
50.420  35.000  35.327
50.430  15.000  34.642
50.440  15.000  34.139
50.450  15.000  31.070
50.460  15.000  28.403
50.470  15.000  25.015
50.480  15.000  23.651
50.490  15.000  21.088
50.500  15.000  20.804
50.510  15.000  20.114
50.520  15.000  19.771
50.530  15.000  19.387
50.540  15.000  19.030
50.550  15.000  18.841
50.560  15.000  18.507
50.570  15.000  18.167
50.580  15.000  17.867
50.590  15.000  17.561
50.600  15.000  17.145
50.610  15.000  16.729
50.620  15.000  16.345
50.630  15.000  16.233
50.640  15.000  15.915
50.650  15.000  15.798
50.660  15.000  15.442
50.670  15.000  15.165
50.680  15.000  15.119
50.690  15.000  14.866
50.700  15.000  14.620
50.710  15.000  14.500
50.720  15.000  14.191
50.730  15.000  13.986
50.740  15.000  13.817
50.750  15.000  13.895
50.760  15.000  13.964
50.770  15.000  13.813
50.780  15.000  13.954
50.790  15.000  14.071
50.800  15.000  13.886
50.810  15.000  13.808
50.820  15.000  13.824
50.830  15.000  13.781
50.840  15.000  13.637
50.850  15.000  13.711
50.860  15.000  13.762
50.870  15.000  13.732
50.880  15.000  13.998
50.890  15.000  14.269
50.900  15.000  14.279
50.910  15.000  14.747
50.920  15.000  14.708
50.930  15.000  14.621
50.940  15.000  14.398
50.950  15.000  14.544
50.960  15.000  14.431
50.970  15.000  14.106
50.980  15.000  14.103
50.990  15.000  14.148
51.000  15.000  14.433
51.010  15.000  14.552
51.020  15.000  14.779
51.030  15.000  14.678
51.040  15.000  14.718
51.050  15.000  14.759
51.060  15.000  14.689
51.070  15.000  14.581
51.080  15.000  14.673
51.090  15.000  14.785
51.100  15.000  14.714
51.110  15.000  14.508
51.120  15.000  14.532
51.130  15.000  14.297
51.140  15.000  14.445
51.150  15.000  14.494
51.160  15.000  14.673
51.170  15.000  14.930
51.180  15.000  14.899
51.190  15.000  14.567
51.200  15.000  14.826
51.210  15.000  14.821
51.220  15.000  14.911
51.230  15.000  14.721
51.240  15.000  14.943
51.250  15.000  15.088
51.260  15.000  14.815
51.270  15.000  15.032
51.280  15.000  14.951
51.290  15.000  14.442
51.300  15.000  14.612
51.310  15.000  14.964
51.320  15.000  15.116
51.330  15.000  14.785
51.340  15.000  14.882
51.350  15.000  14.548
51.360  15.000  15.252
51.370  15.000  14.920
51.380  15.000  15.141
51.390  15.000  15.021
51.400  15.000  14.769
51.410  15.000  14.857
51.420  15.000  15.102
51.430  15.000  15.129
51.440  15.000  15.126
51.450  15.000  15.165
51.460  15.000  14.985
51.470  15.000  14.965
51.480  15.000  15.016
51.490  15.000  15.189
51.500  15.000  15.148
51.510  15.000  15.158
51.520  15.000  15.045
51.530  15.000  15.077
51.540  15.000  15.088
51.550  15.000  15.081
51.560  15.000  15.082
51.570  15.000  15.170
51.580  15.000  14.816
51.590  15.000  14.896
51.600  15.000  15.008
51.610  15.000  15.104
51.620  15.000  14.881
51.630  15.000  14.992
51.640  15.000  14.986
51.650  15.000  15.112
51.660  15.000  14.915
51.670  15.000  14.944
51.680  15.000  14.948
51.690  15.000  15.058
51.700  15.000  14.941
51.710  15.000  14.717
51.720  15.000  15.064
51.730  15.000  15.097
51.740  15.000  14.738
51.750  15.000  15.000
51.760  15.000  14.811
51.770  15.000  15.188
51.780  15.000  14.903
51.790  15.000  14.817
51.800  15.000  14.971
51.810  15.000  15.134
51.820  15.000  15.013
51.830  15.000  15.082
51.840  15.000  15.089
51.850  15.000  15.015
51.860  15.000  15.020
51.870  15.000  15.072
51.880  15.000  15.061
51.890  15.000  14.810
51.900  15.000  14.991
51.910  15.000  15.167
51.920  15.000  15.340
51.930  15.000  14.812
51.940  15.000  14.969
51.950  15.000  14.879
51.960  15.000  15.138
51.970  15.000  15.006
51.980  15.000  15.292
51.990  15.000  15.102
52.000  15.000  14.790
52.010  15.000  15.066
52.020  15.000  14.843
52.030  15.000  15.138
52.040  15.000  14.906
52.050  15.000  15.020
52.060  15.000  14.807
52.070  15.000  14.995
52.080  15.000  15.043
52.090  15.000  14.971
52.100  15.000  15.001
52.110  15.000  14.828
52.120  15.000  14.887
52.130  15.000  15.158
52.140  15.000  15.160
52.150  15.000  14.810
52.160  15.000  14.737
52.170  15.000  15.192
52.180  15.000  15.025
52.190  15.000  15.130
52.200  15.000  14.634
52.210  15.000  15.057
52.220  15.000  15.216
52.230  15.000  14.899
52.240  15.000  14.818
52.250  15.000  15.312
52.260  15.000  14.912
52.270  15.000  14.881
52.280  15.000  14.853
52.290  15.000  15.219
52.300  15.000  15.164
52.310  15.000  14.907
52.320  15.000  14.765
52.330  15.000  15.041
52.340  15.000  14.933
52.350  15.000  15.046
52.360  15.000  15.046
52.370  15.000  14.900
52.380  15.000  14.958
52.390  15.000  14.942
52.400  15.000  15.096
52.410  15.000  14.916
52.420  15.000  15.149
52.430  15.000  14.955
52.440  15.000  14.972
52.450  15.000  15.226
52.460  15.000  15.074
52.470  15.000  15.038
52.480  15.000  15.048
52.490  15.000  15.026
52.500  15.000  15.298
52.510  15.000  14.831
52.520  15.000  14.923
52.530  15.000  15.159
52.540  15.000  15.150
52.550  15.000  14.895
52.560  15.000  14.940
52.570  15.000  15.136
52.580  15.000  15.147
52.590  15.000  14.947
52.600  15.000  15.045
52.610  15.000  14.885
52.620  15.000  14.931
52.630  15.000  14.970
52.640  15.000  14.919
52.650  15.000  15.072
52.660  15.000  14.990
52.670  15.000  14.841
52.680  15.000  15.013
52.690  15.000  14.855
52.700  15.000  14.893
52.710  15.000  14.733
52.720  15.000  15.142
52.730  15.000  14.668
52.740  15.000  15.324
52.750  15.000  14.874
52.760  15.000  14.968
52.770  15.000  14.550
52.780  15.000  15.280
52.790  15.000  15.009
52.800  15.000  15.148
52.810  15.000  15.078
52.820  15.000  14.960
52.830  15.000  14.896
52.840  15.000  14.868
52.850  15.000  15.164
52.860  15.000  14.864
52.870  15.000  15.266
52.880  15.000  15.011
52.890  15.000  15.019
52.900  15.000  14.939
52.910  15.000  15.127
52.920  15.000  15.165
52.930  15.000  15.195
52.940  15.000  14.694
52.950  15.000  14.954
52.960  15.000  14.906
52.970  15.000  15.260
52.980  15.000  15.119
52.990  15.000  15.106
53.000  15.000  14.843
53.010  15.000  15.130
53.020  15.000  15.122
53.030  15.000  14.990
53.040  15.000  15.010
53.050  15.000  14.968
53.060  15.000  15.117
53.070  15.000  14.795
53.080  15.000  14.964
53.090  15.000  15.091
53.100  15.000  15.180
53.110  15.000  14.760
53.120  15.000  15.147
53.130  15.000  14.831
53.140  15.000  14.643
53.150  15.000  14.695
53.160  15.000  14.988
53.170  15.000  15.130
53.180  15.000  14.888
53.190  15.000  14.957
53.200  15.000  14.875
53.210  15.000  15.085
53.220  15.000  14.940
53.230  15.000  15.077
53.240  15.000  14.901
53.250  15.000  15.380
53.260  15.000  15.025
53.270  15.000  15.030
53.280  15.000  14.981
53.290  15.000  15.022
53.300  15.000  15.159
53.310  15.000  14.951
53.320  15.000  15.237
53.330  15.000  15.282
53.340  15.000  14.770
53.350  15.000  14.860
53.360  15.000  15.167
53.370  15.000  14.921
53.380  15.000  14.951
53.390  15.000  14.949
53.400  15.000  15.075
53.410  15.000  15.196
53.420  15.000  14.926
53.430  15.000  15.079
53.440  15.000  15.018
53.450  15.000  15.124
53.460  15.000  14.844
53.470  15.000  15.098
53.480  15.000  15.097
53.490  15.000  14.990
53.500  15.000  14.785
53.510  15.000  14.806
53.520  15.000  14.881
53.530  15.000  15.120
53.540  15.000  14.950
53.550  15.000  14.779
53.560  15.000  14.663
53.570  15.000  15.339
53.580  15.000  15.248
53.590  15.000  15.113
53.600  15.000  14.768
53.610  15.000  14.748
53.620  15.000  15.165
53.630  15.000  15.104
53.640  15.000  15.198
53.650  15.000  14.790
53.660  15.000  14.698
53.670  15.000  15.115
53.680  15.000  15.325
53.690  15.000  14.910
53.700  15.000  15.033
53.710  15.000  14.758
53.720  15.000  15.121
53.730  15.000  15.162
53.740  15.000  14.931
53.750  15.000  15.124
53.760  15.000  14.918
53.770  15.000  15.034
53.780  15.000  14.823
53.790  15.000  15.129
53.800  15.000  15.314
53.810  15.000  14.704
53.820  15.000  14.696
53.830  15.000  14.932
53.840  15.000  15.042
53.850  15.000  14.983
53.860  15.000  15.164
53.870  15.000  14.940
53.880  15.000  15.060
53.890  15.000  14.869
53.900  15.000  15.050
53.910  15.000  14.938
53.920  15.000  15.119
53.930  15.000  15.058
53.940  15.000  14.945
53.950  15.000  15.269
53.960  15.000  14.810
53.970  15.000  14.942
53.980  15.000  14.853
53.990  15.000  15.053
54.000  15.000  15.073
54.010  15.000  15.396
54.020  15.000  14.737
54.030  15.000  14.745
54.040  15.000  14.919
54.050  15.000  15.080
54.060  15.000  15.371
54.070  15.000  14.957
54.080  15.000  14.796
54.090  15.000  15.006
54.100  15.000  15.085
54.110  15.000  15.257
54.120  15.000  14.982
54.130  15.000  14.925
54.140  15.000  14.907
54.150  15.000  15.110
54.160  15.000  14.997
54.170  15.000  14.926
54.180  15.000  15.026
54.190  15.000  14.810
54.200  15.000  14.701
54.210  15.000  14.967
54.220  15.000  15.363
54.230  15.000  15.053
54.240  15.000  14.849
54.250  15.000  14.949
54.260  15.000  14.875
54.270  15.000  14.939
54.280  15.000  15.299
54.290  15.000  15.063
54.300  15.000  15.221
54.310  15.000  15.071
54.320  15.000  14.942
54.330  15.000  15.077
54.340  15.000  15.123
54.350  15.000  15.054
54.360  15.000  15.087
54.370  15.000  15.016
54.380  15.000  14.899
54.390  15.000  14.858
54.400  15.000  15.028
54.410  15.000  14.953
54.420  15.000  15.068
54.430  15.000  14.916
54.440  15.000  14.888
54.450  15.000  14.745
54.460  15.000  15.055
54.470  15.000  14.921
54.480  15.000  15.014
54.490  15.000  15.060
54.500  15.000  14.723
54.510  15.000  14.813
54.520  15.000  15.053
54.530  15.000  15.068
54.540  15.000  14.747
54.550  15.000  14.842
54.560  15.000  14.805
54.570  15.000  14.942
54.580  15.000  15.127
54.590  15.000  15.006
54.600  15.000  14.771
54.610  15.000  14.951
54.620  15.000  15.263
54.630  15.000  15.225
54.640  15.000  15.085
54.650  15.000  15.163
54.660  15.000  15.140
54.670  15.000  15.106
54.680  15.000  14.773
54.690  15.000  15.320
54.700  15.000  15.136
54.710  15.000  15.137
54.720  15.000  14.909
54.730  15.000  15.072
54.740  15.000  15.234
54.750  15.000  15.316
54.760  15.000  14.906
54.770  15.000  15.165
54.780  15.000  14.875
54.790  15.000  15.025
54.800  15.000  15.011
54.810  15.000  15.069
54.820  15.000  14.979
54.830  15.000  14.683
54.840  15.000  14.945
54.850  15.000  14.824
54.860  15.000  15.182
54.870  15.000  14.852
54.880  15.000  14.989
54.890  15.000  14.829
54.900  15.000  15.174
54.910  15.000  15.033
54.920  15.000  15.134
54.930  15.000  14.722
54.940  15.000  14.661
54.950  15.000  15.088
54.960  15.000  15.171
54.970  15.000  15.124
54.980  15.000  14.912
54.990  15.000  14.936
55.000  15.000  14.869
55.010  15.000  14.867
55.020  15.000  15.137
55.030  15.000  14.914
55.040  15.000  14.667
55.050  15.000  15.264
55.060  15.000  15.075
55.070  15.000  14.745
55.080  15.000  15.165
55.090  15.000  15.071
55.100  15.000  14.648
55.110  15.000  14.984
55.120  15.000  15.177
55.130  15.000  14.906
55.140  15.000  15.247
55.150  15.000  14.925
55.160  15.000  15.027
55.170  15.000  15.023
55.180  15.000  15.154
55.190  15.000  15.074
55.200  15.000  15.404
55.210  15.000  15.078
55.220  15.000  15.051
55.230  20.000  15.024
55.240  21.500  15.536
55.250  23.000  16.062
55.260  24.500  17.843
55.270  26.000  19.822
55.280  27.500  21.334
55.290  29.000  22.319
55.300  30.500  24.132
55.310  32.000  25.703
55.320  33.500  27.215
55.330  35.000  27.601
55.340  35.000  27.967
55.350  35.000  29.025
55.360  35.000  27.957
55.370  35.000  29.215
55.380  35.000  28.719
55.390  35.000  28.888
55.400  35.000  29.565
55.410  35.000  29.095
55.420  35.000  29.077
55.430  35.000  30.129
55.440  35.000  30.344
55.450  35.000  29.926
55.460  35.000  30.896
55.470  35.000  30.351
55.480  35.000  30.850
55.490  35.000  30.758
55.500  35.000  31.586
55.510  35.000  31.353
55.520  35.000  32.179
55.530  35.000  31.809
55.540  35.000  32.308
55.550  35.000  31.874
55.560  35.000  32.627
55.570  35.000  32.762
55.580  35.000  32.741
55.590  35.000  33.180
55.600  35.000  33.418
55.610  35.000  33.367
55.620  35.000  33.513
55.630  35.000  34.216
55.640  35.000  34.315
55.650  35.000  34.899
55.660  35.000  34.487
55.670  35.000  34.154
55.680  35.000  34.535
55.690  35.000  34.473
55.700  35.000  35.416
55.710  35.000  35.036
55.720  35.000  35.896
55.730  35.000  36.039
55.740  35.000  35.725
55.750  35.000  36.012
55.760  35.000  35.805
55.770  35.000  35.741
55.780  35.000  35.153
55.790  35.000  35.301
55.800  35.000  35.934
55.810  35.000  35.792
55.820  35.000  35.480
55.830  35.000  35.509
55.840  35.000  35.596
55.850  35.000  35.937
55.860  35.000  36.217
55.870  35.000  35.253
55.880  35.000  35.969
55.890  35.000  35.278
55.900  35.000  36.021
55.910  35.000  36.095
55.920  35.000  35.994
55.930  35.000  35.806
55.940  35.000  36.111
55.950  35.000  35.305
55.960  35.000  35.841
55.970  35.000  35.434
55.980  35.000  35.653
55.990  35.000  35.935
56.000  35.000  35.108
56.010  35.000  36.343
56.020  35.000  35.613
56.030  35.000  35.211
56.040  35.000  35.464
56.050  35.000  35.257
56.060  35.000  35.795
56.070  35.000  36.039
56.080  35.000  35.131
56.090  35.000  35.238
56.100  35.000  34.964
56.110  35.000  35.475
56.120  35.000  35.447
56.130  35.000  35.156
56.140  35.000  35.618
56.150  35.000  35.152
56.160  35.000  35.182
56.170  35.000  35.142
56.180  35.000  35.272
56.190  35.000  34.918
56.200  35.000  34.658
56.210  35.000  34.920
56.220  35.000  34.671
56.230  35.000  35.095
56.240  35.000  34.966
56.250  35.000  34.725
56.260  35.000  35.237
56.270  35.000  34.951
56.280  35.000  34.997
56.290  35.000  34.874
56.300  35.000  34.790
56.310  35.000  34.790
56.320  35.000  34.876
56.330  35.000  35.655
56.340  35.000  34.913
56.350  35.000  35.150
56.360  35.000  34.809
56.370  35.000  35.184
56.380  35.000  34.893
56.390  35.000  34.852
56.400  35.000  34.724
56.410  35.000  34.823
56.420  35.000  34.805
56.430  35.000  34.704
56.440  20.000  35.414
56.450  20.000  34.358
56.460  20.000  32.060
56.470  20.000  29.587
56.480  20.000  26.736
56.490  20.000  25.294
56.500  20.000  23.394
56.510  20.000  21.929
56.520  20.000  21.376
56.530  20.000  20.475
56.540  20.000  19.915
56.550  20.000  19.543
56.560  20.000  19.325
56.570  20.000  19.083
56.580  20.000  18.888
56.590  20.000  18.649
56.600  20.000  18.745
56.610  20.000  18.608
56.620  20.000  18.648
56.630  20.000  18.560
56.640  20.000  18.379
56.650  20.000  18.300
56.660  20.000  18.130
56.670  20.000  18.066
56.680  20.000  17.815
56.690  20.000  17.799
56.700  20.000  17.722
56.710  20.000  17.993
56.720  20.000  18.384
56.730  20.000  18.573
56.740  20.000  19.085
56.750  20.000  18.963
56.760  20.000  19.130
56.770  20.000  19.026
56.780  20.000  19.004
56.790  20.000  18.719
56.800  20.000  19.067
56.810  20.000  18.909
56.820  20.000  19.266
56.830  20.000  19.128
56.840  20.000  19.446
56.850  20.000  19.406
56.860  20.000  19.351
56.870  20.000  19.249
56.880  20.000  19.149
56.890  20.000  19.312
56.900  20.000  19.308
56.910  20.000  19.087
56.920  20.000  19.310
56.930  20.000  19.347
56.940  20.000  19.243
56.950  20.000  19.538
56.960  20.000  19.418
56.970  20.000  19.603
56.980  20.000  19.856
56.990  20.000  19.810
57.000  20.000  19.949
57.010  20.000  19.508
57.020  20.000  19.810
57.030  20.000  19.634
57.040  20.000  19.811
57.050  20.000  20.062
57.060  20.000  19.915
57.070  20.000  19.621
57.080  20.000  19.829
57.090  20.000  19.840
57.100  20.000  19.662
57.110  20.000  19.567
57.120  20.000  19.771
57.130  20.000  19.558
57.140  20.000  19.654
57.150  20.000  19.812
57.160  20.000  19.447
57.170  20.000  19.812
57.180  20.000  19.457
57.190  20.000  19.648
57.200  20.000  19.632
57.210  20.000  19.194
57.220  20.000  19.682
57.230  20.000  19.446
57.240  20.000  19.781
57.250  20.000  19.959
57.260  20.000  19.635
57.270  20.000  19.508
57.280  20.000  19.798
57.290  20.000  19.665
57.300  20.000  20.110
57.310  20.000  19.683
57.320  20.000  19.965
57.330  20.000  19.847
57.340  20.000  20.361
57.350  20.000  20.104
57.360  20.000  19.856
57.370  20.000  20.021
57.380  20.000  19.950
57.390  20.000  20.650
57.400  20.000  20.320
57.410  20.000  20.078
57.420  20.000  19.858
57.430  20.000  20.194
57.440  20.000  20.183
57.450  20.000  20.401
57.460  20.000  20.115
57.470  20.000  20.067
57.480  20.000  20.297
57.490  20.000  20.293
57.500  20.000  19.946
57.510  20.000  20.166
57.520  20.000  20.083
57.530  20.000  20.274
57.540  20.000  20.050
57.550  20.000  19.757
57.560  20.000  20.211
57.570  20.000  19.982
57.580  20.000  19.928
57.590  20.000  19.915
57.600  20.000  19.753
57.610  20.000  19.919
57.620  20.000  20.097
57.630  20.000  20.154
57.640  20.000  20.170
57.650  20.000  19.735
57.660  20.000  19.990
57.670  20.000  20.012
57.680  20.000  19.824
57.690  20.000  19.891
57.700  20.000  20.007
57.710  20.000  20.095
57.720  20.000  20.060
57.730  20.000  20.016
57.740  20.000  19.981
57.750  20.000  20.151
57.760  20.000  19.868
57.770  20.000  19.812
57.780  20.000  19.807
57.790  20.000  19.786
57.800  20.000  19.894
57.810  20.000  20.060
57.820  20.000  19.490
57.830  20.000  20.260
57.840  20.000  20.064
57.850  20.000  20.143
57.860  20.000  19.670
57.870  20.000  19.733
57.880  20.000  20.033
57.890  20.000  20.219
57.900  20.000  20.159
57.910  20.000  19.730
57.920  20.000  19.803
57.930  20.000  19.881
57.940  20.000  20.101
57.950  20.000  20.189
57.960  20.000  20.069
57.970  20.000  19.968
57.980  20.000  20.016
57.990  20.000  20.309
